-3.0548198,103.2201828,MUARA KELINGI,LUBUK LINGGAU SELATAN I
-3.0548198,103.2201828,MUARA KELINGI,LUBUK LINGGAU SELATAN II
-3.0548198,103.2201828,MUARA KELINGI,LUBUK LINGGAU TIMUR I
-3.0548198,103.2201828,MUARA KELINGI,LUBUK LINGGAU TIMUR II
-3.0548198,103.2201828,MUARA KELINGI,LUBUK LINGGAU UTARA I
-4.3862747,102.9665821,BENGKULU,PINO
-2.55982,101.1504111,BENGKULU,MUKO-MUKO SELATAN
-3.2042115,102.2319048,BENGKULU,LEBONG TENGAH
-5.0502826,104.0769024,LAMPUNG,BALIK BUKIT
-5.0704816,104.5305715,LAMPUNG,WONOSOBO
